province,link,saved
https://www.airbnb.com/rooms/852769611619424419?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-10&check_out=2023-07-15&source_impression_id=p3_1688937199_9YLpAzqIs00YQo7e&previous_page_section_name=1000&federated_search_id=644e9c02-b002-458b-a6a8-2855888f1128,https://www.airbnb.com/rooms/852769611619424419?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-10&check_out=2023-07-15&source_impression_id=p3_1688937199_9YLpAzqIs00YQo7e&previous_page_section_name=1000&federated_search_id=644e9c02-b002-458b-a6a8-2855888f1128,False
https://www.airbnb.com/rooms/591103335803467011?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-23&check_out=2023-07-28&source_impression_id=p3_1688937423_KfzFhYEc1njt%2BCvG&previous_page_section_name=1000&federated_search_id=157715f1-61ca-4c4a-8aff-b84fd3321161,https://www.airbnb.com/rooms/591103335803467011?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-23&check_out=2023-07-28&source_impression_id=p3_1688937423_KfzFhYEc1njt%2BCvG&previous_page_section_name=1000&federated_search_id=157715f1-61ca-4c4a-8aff-b84fd3321161,False
https://www.airbnb.com/rooms/916062833038813734?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688937423_OX7%2B0aSQDCmbBbJG&previous_page_section_name=1000&federated_search_id=157715f1-61ca-4c4a-8aff-b84fd3321161,https://www.airbnb.com/rooms/916062833038813734?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688937423_OX7%2B0aSQDCmbBbJG&previous_page_section_name=1000&federated_search_id=157715f1-61ca-4c4a-8aff-b84fd3321161,False
https://www.airbnb.com/rooms/882052037328888659?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-12&check_out=2023-07-17&source_impression_id=p3_1688937423_YMhiXfg7Prejeg8R&previous_page_section_name=1000&federated_search_id=157715f1-61ca-4c4a-8aff-b84fd3321161,https://www.airbnb.com/rooms/882052037328888659?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-12&check_out=2023-07-17&source_impression_id=p3_1688937423_YMhiXfg7Prejeg8R&previous_page_section_name=1000&federated_search_id=157715f1-61ca-4c4a-8aff-b84fd3321161,False
https://www.airbnb.com/rooms/727850708641564512?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688937423_vjyIy2XnopqBRu0w&previous_page_section_name=1000&federated_search_id=157715f1-61ca-4c4a-8aff-b84fd3321161,https://www.airbnb.com/rooms/727850708641564512?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688937423_vjyIy2XnopqBRu0w&previous_page_section_name=1000&federated_search_id=157715f1-61ca-4c4a-8aff-b84fd3321161,False
https://www.airbnb.com/rooms/39289656?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-10&check_out=2023-07-15&source_impression_id=p3_1688937423_DUYo4EaysUjPhodq&previous_page_section_name=1000&federated_search_id=157715f1-61ca-4c4a-8aff-b84fd3321161,https://www.airbnb.com/rooms/39289656?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-10&check_out=2023-07-15&source_impression_id=p3_1688937423_DUYo4EaysUjPhodq&previous_page_section_name=1000&federated_search_id=157715f1-61ca-4c4a-8aff-b84fd3321161,False
https://www.airbnb.com/rooms/47582027?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688937423_Dz%2BUX9KRf%2FaxLHOE&previous_page_section_name=1000&federated_search_id=157715f1-61ca-4c4a-8aff-b84fd3321161,https://www.airbnb.com/rooms/47582027?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688937423_Dz%2BUX9KRf%2FaxLHOE&previous_page_section_name=1000&federated_search_id=157715f1-61ca-4c4a-8aff-b84fd3321161,False
https://www.airbnb.com/rooms/51393659?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-10&check_out=2023-07-16&source_impression_id=p3_1688937423_KBL%2BrLnfiDD3FEXO&previous_page_section_name=1000&federated_search_id=157715f1-61ca-4c4a-8aff-b84fd3321161,https://www.airbnb.com/rooms/51393659?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-10&check_out=2023-07-16&source_impression_id=p3_1688937423_KBL%2BrLnfiDD3FEXO&previous_page_section_name=1000&federated_search_id=157715f1-61ca-4c4a-8aff-b84fd3321161,False
https://www.airbnb.com/rooms/616741465615368432?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688937423_EAohcL2jblHDfxGZ&previous_page_section_name=1000&federated_search_id=157715f1-61ca-4c4a-8aff-b84fd3321161,https://www.airbnb.com/rooms/616741465615368432?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688937423_EAohcL2jblHDfxGZ&previous_page_section_name=1000&federated_search_id=157715f1-61ca-4c4a-8aff-b84fd3321161,False
https://www.airbnb.com/rooms/784971735915493786?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-10&check_out=2023-07-16&source_impression_id=p3_1688937423_EHSa7genH%2BDVOY5I&previous_page_section_name=1000&federated_search_id=157715f1-61ca-4c4a-8aff-b84fd3321161,https://www.airbnb.com/rooms/784971735915493786?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-10&check_out=2023-07-16&source_impression_id=p3_1688937423_EHSa7genH%2BDVOY5I&previous_page_section_name=1000&federated_search_id=157715f1-61ca-4c4a-8aff-b84fd3321161,False
https://www.airbnb.com/rooms/607014416193006008?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688937423_e3j96pDYDlwsH9cD&previous_page_section_name=1000&federated_search_id=157715f1-61ca-4c4a-8aff-b84fd3321161,https://www.airbnb.com/rooms/607014416193006008?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688937423_e3j96pDYDlwsH9cD&previous_page_section_name=1000&federated_search_id=157715f1-61ca-4c4a-8aff-b84fd3321161,False
https://www.airbnb.com/rooms/30889301?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-17&check_out=2023-07-22&source_impression_id=p3_1688937423_VwKYrlnRDwlYTbbI&previous_page_section_name=1000&federated_search_id=157715f1-61ca-4c4a-8aff-b84fd3321161,https://www.airbnb.com/rooms/30889301?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-17&check_out=2023-07-22&source_impression_id=p3_1688937423_VwKYrlnRDwlYTbbI&previous_page_section_name=1000&federated_search_id=157715f1-61ca-4c4a-8aff-b84fd3321161,False
https://www.airbnb.com/rooms/53530121?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-15&check_out=2023-07-20&source_impression_id=p3_1688937423_l3c%2FdC96uiW9oijf&previous_page_section_name=1000&federated_search_id=157715f1-61ca-4c4a-8aff-b84fd3321161,https://www.airbnb.com/rooms/53530121?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-15&check_out=2023-07-20&source_impression_id=p3_1688937423_l3c%2FdC96uiW9oijf&previous_page_section_name=1000&federated_search_id=157715f1-61ca-4c4a-8aff-b84fd3321161,False
https://www.airbnb.com/rooms/819474189136442144?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688937423_wa9PpxrI5CeqRSRt&previous_page_section_name=1000&federated_search_id=157715f1-61ca-4c4a-8aff-b84fd3321161,https://www.airbnb.com/rooms/819474189136442144?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688937423_wa9PpxrI5CeqRSRt&previous_page_section_name=1000&federated_search_id=157715f1-61ca-4c4a-8aff-b84fd3321161,False
https://www.airbnb.com/rooms/54386015?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-14&check_out=2023-07-19&source_impression_id=p3_1688937423_DT8V%2Fo2UhfeYSeTq&previous_page_section_name=1000&federated_search_id=157715f1-61ca-4c4a-8aff-b84fd3321161,https://www.airbnb.com/rooms/54386015?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-14&check_out=2023-07-19&source_impression_id=p3_1688937423_DT8V%2Fo2UhfeYSeTq&previous_page_section_name=1000&federated_search_id=157715f1-61ca-4c4a-8aff-b84fd3321161,False
https://www.airbnb.com/rooms/48095763?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688937423_VoyBCjbzjdgpBaEK&previous_page_section_name=1000&federated_search_id=157715f1-61ca-4c4a-8aff-b84fd3321161,https://www.airbnb.com/rooms/48095763?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688937423_VoyBCjbzjdgpBaEK&previous_page_section_name=1000&federated_search_id=157715f1-61ca-4c4a-8aff-b84fd3321161,False
https://www.airbnb.com/rooms/863690533637628627?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688937423_MyMcbTDtjTUM6wb2&previous_page_section_name=1000&federated_search_id=157715f1-61ca-4c4a-8aff-b84fd3321161,https://www.airbnb.com/rooms/863690533637628627?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688937423_MyMcbTDtjTUM6wb2&previous_page_section_name=1000&federated_search_id=157715f1-61ca-4c4a-8aff-b84fd3321161,False
https://www.airbnb.com/rooms/45455914?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688937423_M%2FmyuNZTCH37OMCO&previous_page_section_name=1000&federated_search_id=157715f1-61ca-4c4a-8aff-b84fd3321161,https://www.airbnb.com/rooms/45455914?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688937423_M%2FmyuNZTCH37OMCO&previous_page_section_name=1000&federated_search_id=157715f1-61ca-4c4a-8aff-b84fd3321161,False
https://www.airbnb.com/rooms/830638638560076321?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688937423_YT8eBVFSnJuu8tPQ&previous_page_section_name=1000&federated_search_id=157715f1-61ca-4c4a-8aff-b84fd3321161,https://www.airbnb.com/rooms/830638638560076321?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688937423_YT8eBVFSnJuu8tPQ&previous_page_section_name=1000&federated_search_id=157715f1-61ca-4c4a-8aff-b84fd3321161,False
https://www.airbnb.com/rooms/850294787324052959?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-10&check_out=2023-07-15&source_impression_id=p3_1688937680_tZcHfyfCJJue1pJ1&previous_page_section_name=1000&federated_search_id=a55b26b5-8291-4f99-9804-9cdef2e28f29,https://www.airbnb.com/rooms/850294787324052959?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-10&check_out=2023-07-15&source_impression_id=p3_1688937680_tZcHfyfCJJue1pJ1&previous_page_section_name=1000&federated_search_id=a55b26b5-8291-4f99-9804-9cdef2e28f29,False
https://www.airbnb.com/rooms/872517446982555838?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-12&check_out=2023-07-17&source_impression_id=p3_1688937680_edDK22mbousyXeEx&previous_page_section_name=1000&federated_search_id=a55b26b5-8291-4f99-9804-9cdef2e28f29,https://www.airbnb.com/rooms/872517446982555838?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-12&check_out=2023-07-17&source_impression_id=p3_1688937680_edDK22mbousyXeEx&previous_page_section_name=1000&federated_search_id=a55b26b5-8291-4f99-9804-9cdef2e28f29,False
https://www.airbnb.com/rooms/890520818098191337?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-10&check_out=2023-07-15&source_impression_id=p3_1688937680_wqRBHb1tmLk4FYa9&previous_page_section_name=1000&federated_search_id=a55b26b5-8291-4f99-9804-9cdef2e28f29,https://www.airbnb.com/rooms/890520818098191337?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-10&check_out=2023-07-15&source_impression_id=p3_1688937680_wqRBHb1tmLk4FYa9&previous_page_section_name=1000&federated_search_id=a55b26b5-8291-4f99-9804-9cdef2e28f29,False
https://www.airbnb.com/rooms/46411763?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688937680_ipvLkAbf8lwVnTcI&previous_page_section_name=1000&federated_search_id=a55b26b5-8291-4f99-9804-9cdef2e28f29,https://www.airbnb.com/rooms/46411763?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688937680_ipvLkAbf8lwVnTcI&previous_page_section_name=1000&federated_search_id=a55b26b5-8291-4f99-9804-9cdef2e28f29,False
https://www.airbnb.com/rooms/586136562279638464?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-10&check_out=2023-07-17&source_impression_id=p3_1688937680_PcWnk5zcHL0s%2Bwgd&previous_page_section_name=1000&federated_search_id=a55b26b5-8291-4f99-9804-9cdef2e28f29,https://www.airbnb.com/rooms/586136562279638464?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-10&check_out=2023-07-17&source_impression_id=p3_1688937680_PcWnk5zcHL0s%2Bwgd&previous_page_section_name=1000&federated_search_id=a55b26b5-8291-4f99-9804-9cdef2e28f29,False
https://www.airbnb.com/rooms/44339761?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-17&check_out=2023-07-22&source_impression_id=p3_1688937680_H7XisoaihWHoaf56&previous_page_section_name=1000&federated_search_id=a55b26b5-8291-4f99-9804-9cdef2e28f29,https://www.airbnb.com/rooms/44339761?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-17&check_out=2023-07-22&source_impression_id=p3_1688937680_H7XisoaihWHoaf56&previous_page_section_name=1000&federated_search_id=a55b26b5-8291-4f99-9804-9cdef2e28f29,False
https://www.airbnb.com/rooms/863690533637628627?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688937680_fdiNuS7r0fJMnxTC&previous_page_section_name=1000&federated_search_id=a55b26b5-8291-4f99-9804-9cdef2e28f29,https://www.airbnb.com/rooms/863690533637628627?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688937680_fdiNuS7r0fJMnxTC&previous_page_section_name=1000&federated_search_id=a55b26b5-8291-4f99-9804-9cdef2e28f29,False
https://www.airbnb.com/rooms/607014416193006008?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688937680_wMvgKzsWG%2BIwVBqD&previous_page_section_name=1000&federated_search_id=a55b26b5-8291-4f99-9804-9cdef2e28f29,https://www.airbnb.com/rooms/607014416193006008?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688937680_wMvgKzsWG%2BIwVBqD&previous_page_section_name=1000&federated_search_id=a55b26b5-8291-4f99-9804-9cdef2e28f29,False
https://www.airbnb.com/rooms/731028905322923834?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-15&source_impression_id=p3_1688937680_Ogfeka5yVVhwlnp8&previous_page_section_name=1000&federated_search_id=a55b26b5-8291-4f99-9804-9cdef2e28f29,https://www.airbnb.com/rooms/731028905322923834?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-15&source_impression_id=p3_1688937680_Ogfeka5yVVhwlnp8&previous_page_section_name=1000&federated_search_id=a55b26b5-8291-4f99-9804-9cdef2e28f29,False
https://www.airbnb.com/rooms/859444276373838568?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688937680_zZLVcIMXoRkTgoEa&previous_page_section_name=1000&federated_search_id=a55b26b5-8291-4f99-9804-9cdef2e28f29,https://www.airbnb.com/rooms/859444276373838568?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688937680_zZLVcIMXoRkTgoEa&previous_page_section_name=1000&federated_search_id=a55b26b5-8291-4f99-9804-9cdef2e28f29,False
https://www.airbnb.com/rooms/47997228?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-19&check_out=2023-07-24&source_impression_id=p3_1688937680_fxz5T%2BAmnntFpprF&previous_page_section_name=1000&federated_search_id=a55b26b5-8291-4f99-9804-9cdef2e28f29,https://www.airbnb.com/rooms/47997228?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-19&check_out=2023-07-24&source_impression_id=p3_1688937680_fxz5T%2BAmnntFpprF&previous_page_section_name=1000&federated_search_id=a55b26b5-8291-4f99-9804-9cdef2e28f29,False
https://www.airbnb.com/rooms/53732305?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688937680_lWOp6SnhPLYhItz9&previous_page_section_name=1000&federated_search_id=a55b26b5-8291-4f99-9804-9cdef2e28f29,https://www.airbnb.com/rooms/53732305?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688937680_lWOp6SnhPLYhItz9&previous_page_section_name=1000&federated_search_id=a55b26b5-8291-4f99-9804-9cdef2e28f29,False
https://www.airbnb.com/rooms/775878552142297865?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-10&check_out=2023-07-15&source_impression_id=p3_1688937680_VhRRd9Ul2IWCLD%2FW&previous_page_section_name=1000&federated_search_id=a55b26b5-8291-4f99-9804-9cdef2e28f29,https://www.airbnb.com/rooms/775878552142297865?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-10&check_out=2023-07-15&source_impression_id=p3_1688937680_VhRRd9Ul2IWCLD%2FW&previous_page_section_name=1000&federated_search_id=a55b26b5-8291-4f99-9804-9cdef2e28f29,False
https://www.airbnb.com/rooms/727850708641564512?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688937680_FV6DCEBequ8qW9eo&previous_page_section_name=1000&federated_search_id=a55b26b5-8291-4f99-9804-9cdef2e28f29,https://www.airbnb.com/rooms/727850708641564512?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688937680_FV6DCEBequ8qW9eo&previous_page_section_name=1000&federated_search_id=a55b26b5-8291-4f99-9804-9cdef2e28f29,False
https://www.airbnb.com/rooms/878317058377468661?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-16&check_out=2023-07-21&source_impression_id=p3_1688937680_1nlZ5t7da84anxLK&previous_page_section_name=1000&federated_search_id=a55b26b5-8291-4f99-9804-9cdef2e28f29,https://www.airbnb.com/rooms/878317058377468661?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-16&check_out=2023-07-21&source_impression_id=p3_1688937680_1nlZ5t7da84anxLK&previous_page_section_name=1000&federated_search_id=a55b26b5-8291-4f99-9804-9cdef2e28f29,False
https://www.airbnb.com/rooms/821651872028823392?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688937680_EQqijDO3JoTykKGn&previous_page_section_name=1000&federated_search_id=a55b26b5-8291-4f99-9804-9cdef2e28f29,https://www.airbnb.com/rooms/821651872028823392?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688937680_EQqijDO3JoTykKGn&previous_page_section_name=1000&federated_search_id=a55b26b5-8291-4f99-9804-9cdef2e28f29,False
https://www.airbnb.com/rooms/23093160?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688937680_3cnbjeQaP8KM2QLV&previous_page_section_name=1000&federated_search_id=a55b26b5-8291-4f99-9804-9cdef2e28f29,https://www.airbnb.com/rooms/23093160?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688937680_3cnbjeQaP8KM2QLV&previous_page_section_name=1000&federated_search_id=a55b26b5-8291-4f99-9804-9cdef2e28f29,False
https://www.airbnb.com/rooms/52703312?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-01&check_out=2023-08-07&source_impression_id=p3_1688937680_DfDwjCkPzucAT1MJ&previous_page_section_name=1000&federated_search_id=a55b26b5-8291-4f99-9804-9cdef2e28f29,https://www.airbnb.com/rooms/52703312?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-01&check_out=2023-08-07&source_impression_id=p3_1688937680_DfDwjCkPzucAT1MJ&previous_page_section_name=1000&federated_search_id=a55b26b5-8291-4f99-9804-9cdef2e28f29,False
https://www.airbnb.com/rooms/53286836?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688938229_g65D%2FUgvxujj4DKW&previous_page_section_name=1000&federated_search_id=641a9a27-76e3-4f5e-92ed-529bec296017,https://www.airbnb.com/rooms/53286836?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688938229_g65D%2FUgvxujj4DKW&previous_page_section_name=1000&federated_search_id=641a9a27-76e3-4f5e-92ed-529bec296017,False
https://www.airbnb.com/rooms/704206670195679699?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688938229_ze97vD%2Fbkrnjpagv&previous_page_section_name=1000&federated_search_id=641a9a27-76e3-4f5e-92ed-529bec296017,https://www.airbnb.com/rooms/704206670195679699?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688938229_ze97vD%2Fbkrnjpagv&previous_page_section_name=1000&federated_search_id=641a9a27-76e3-4f5e-92ed-529bec296017,False
https://www.airbnb.com/rooms/53732305?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688938229_r%2FvuzRpmrnFKUQ22&previous_page_section_name=1000&federated_search_id=641a9a27-76e3-4f5e-92ed-529bec296017,https://www.airbnb.com/rooms/53732305?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688938229_r%2FvuzRpmrnFKUQ22&previous_page_section_name=1000&federated_search_id=641a9a27-76e3-4f5e-92ed-529bec296017,False
https://www.airbnb.com/rooms/48095763?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688938229_ccotAmXqdZIzBz47&previous_page_section_name=1000&federated_search_id=641a9a27-76e3-4f5e-92ed-529bec296017,https://www.airbnb.com/rooms/48095763?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688938229_ccotAmXqdZIzBz47&previous_page_section_name=1000&federated_search_id=641a9a27-76e3-4f5e-92ed-529bec296017,False
https://www.airbnb.com/rooms/772552294229688368?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-15&source_impression_id=p3_1688938229_dIe1tOtyLI9pOdTa&previous_page_section_name=1000&federated_search_id=641a9a27-76e3-4f5e-92ed-529bec296017,https://www.airbnb.com/rooms/772552294229688368?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-15&source_impression_id=p3_1688938229_dIe1tOtyLI9pOdTa&previous_page_section_name=1000&federated_search_id=641a9a27-76e3-4f5e-92ed-529bec296017,False
https://www.airbnb.com/rooms/819474189136442144?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688938229_GNOqd9r1I8Fbpbk8&previous_page_section_name=1000&federated_search_id=641a9a27-76e3-4f5e-92ed-529bec296017,https://www.airbnb.com/rooms/819474189136442144?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688938229_GNOqd9r1I8Fbpbk8&previous_page_section_name=1000&federated_search_id=641a9a27-76e3-4f5e-92ed-529bec296017,False
https://www.airbnb.com/rooms/54386015?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-14&check_out=2023-07-19&source_impression_id=p3_1688938229_l4GW7gNA3XPRXuTP&previous_page_section_name=1000&federated_search_id=641a9a27-76e3-4f5e-92ed-529bec296017,https://www.airbnb.com/rooms/54386015?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-14&check_out=2023-07-19&source_impression_id=p3_1688938229_l4GW7gNA3XPRXuTP&previous_page_section_name=1000&federated_search_id=641a9a27-76e3-4f5e-92ed-529bec296017,False
https://www.airbnb.com/rooms/52921526?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688938229_LIBQnduTFVprDj6P&previous_page_section_name=1000&federated_search_id=641a9a27-76e3-4f5e-92ed-529bec296017,https://www.airbnb.com/rooms/52921526?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-07-09&check_out=2023-07-14&source_impression_id=p3_1688938229_LIBQnduTFVprDj6P&previous_page_section_name=1000&federated_search_id=641a9a27-76e3-4f5e-92ed-529bec296017,False
